ENSAIO,DIRECAO,VIA,DIST,VARIAVEL,Condition
IRI,VOLTA,CE-448,27.88,2.01,Good
IRI,VOLTA,CE-448,27.9,1.8,Excellent
IRI,VOLTA,CE-448,27.92,2.21,Good
IRI,VOLTA,CE-448,27.94,2.18,Good
IRI,VOLTA,CE-448,27.96,2.95,Fair
IRI,VOLTA,CE-448,27.98,2.92,Fair
IRI,VOLTA,CE-448,28.0,5.24,Poor
IRI,VOLTA,CE-448,28.02,3.76,Poor
IRI,VOLTA,CE-448,28.04,2.08,Good
IRI,VOLTA,CE-448,28.06,3.02,Fair
IRI,VOLTA,CE-448,28.08,2.47,Good
IRI,VOLTA,CE-448,28.1,1.79,Excellent
IRI,VOLTA,CE-448,28.12,1.67,Excellent
IRI,VOLTA,CE-448,28.14,1.72,Excellent
IRI,VOLTA,CE-448,28.16,1.56,Excellent
IRI,VOLTA,CE-448,28.18,2.24,Good
IRI,VOLTA,CE-448,28.2,1.75,Excellent
IRI,VOLTA,CE-448,28.22,2.92,Fair
IRI,VOLTA,CE-448,28.24,2.96,Fair
IRI,VOLTA,CE-448,28.26,5.02,Poor
IRI,VOLTA,CE-448,28.28,2.42,Good
IRI,VOLTA,CE-448,28.3,2.44,Good
IRI,VOLTA,CE-448,28.32,1.81,Excellent
IRI,VOLTA,CE-448,28.34,2.48,Good
IRI,VOLTA,CE-448,28.36,2.2,Good
IRI,VOLTA,CE-448,28.38,2.26,Good
IRI,VOLTA,CE-448,28.4,2.19,Good
IRI,VOLTA,CE-448,28.42,2.96,Fair
IRI,VOLTA,CE-448,28.44,2.84,Fair
IRI,VOLTA,CE-448,28.46,1.98,Excellent
IRI,VOLTA,CE-448,28.48,2.19,Good
IRI,VOLTA,CE-448,28.5,3.04,Fair
IRI,VOLTA,CE-448,28.52,3.07,Fair
IRI,VOLTA,CE-448,28.54,3.05,Fair
IRI,VOLTA,CE-448,28.56,1.79,Excellent
IRI,VOLTA,CE-448,28.58,2.8,Fair
IRI,VOLTA,CE-448,28.6,2.88,Fair
IRI,VOLTA,CE-448,28.62,3.38,Fair
IRI,VOLTA,CE-448,28.64,2.2,Good
IRI,VOLTA,CE-448,28.66,1.88,Excellent
IRI,VOLTA,CE-448,28.68,2.7,Good
IRI,VOLTA,CE-448,28.7,2.22,Good
IRI,VOLTA,CE-448,28.72,2.65,Good
IRI,VOLTA,CE-448,28.74,2.95,Fair
IRI,VOLTA,CE-448,28.76,2.25,Good
IRI,VOLTA,CE-448,28.78,2.84,Fair
IRI,VOLTA,CE-448,28.8,2.54,Good
IRI,VOLTA,CE-448,28.82,3.01,Fair
IRI,VOLTA,CE-448,28.84,3.11,Fair
IRI,VOLTA,CE-448,28.86,2.79,Fair
IRI,VOLTA,CE-448,28.88,2.87,Fair
IRI,VOLTA,CE-448,28.9,2.52,Good
IRI,VOLTA,CE-448,28.92,1.56,Excellent
IRI,VOLTA,CE-448,28.94,2.1,Good
IRI,VOLTA,CE-448,28.96,2.24,Good
IRI,VOLTA,CE-448,28.98,2.38,Good
IRI,VOLTA,CE-448,29.0,2.45,Good
IRI,VOLTA,CE-448,29.02,1.68,Excellent
IRI,VOLTA,CE-448,29.04,1.84,Excellent
IRI,VOLTA,CE-448,29.06,1.54,Excellent
IRI,VOLTA,CE-448,29.08,2.78,Fair
IRI,VOLTA,CE-448,29.1,4.46,Poor
IRI,VOLTA,CE-448,29.12,3.07,Fair
IRI,VOLTA,CE-448,29.14,2.12,Good
IRI,VOLTA,CE-448,29.16,1.37,Excellent
IRI,VOLTA,CE-448,29.18,2.37,Good
IRI,VOLTA,CE-448,29.2,2.29,Good
IRI,VOLTA,CE-448,29.22,1.85,Excellent
IRI,VOLTA,CE-448,29.24,1.73,Excellent
IRI,VOLTA,CE-448,29.26,2.51,Good
IRI,VOLTA,CE-448,29.28,3.37,Fair
IRI,VOLTA,CE-448,29.3,2.93,Fair
IRI,VOLTA,CE-448,29.32,4.54,Poor
IRI,VOLTA,CE-448,29.34,3.13,Fair
IRI,VOLTA,CE-448,29.36,3.83,Poor
IRI,VOLTA,CE-448,29.38,4.06,Poor
IRI,VOLTA,CE-448,29.4,4.07,Poor
IRI,VOLTA,CE-448,29.42,3.84,Poor
IRI,VOLTA,CE-448,29.44,3.13,Fair
IRI,VOLTA,CE-448,29.46,3.81,Poor
IRI,VOLTA,CE-448,29.48,3.98,Poor
IRI,VOLTA,CE-448,29.5,4.82,Poor
IRI,VOLTA,CE-448,29.52,2.1,Good
IRI,VOLTA,CE-448,29.54,2.05,Good
IRI,VOLTA,CE-448,29.56,2.31,Good
IRI,VOLTA,CE-448,29.58,2.43,Good
IRI,VOLTA,CE-448,29.6,2.59,Good
IRI,VOLTA,CE-448,29.62,3.09,Fair
IRI,VOLTA,CE-448,29.64,2.34,Good
IRI,VOLTA,CE-448,29.66,1.52,Excellent
IRI,VOLTA,CE-448,29.68,1.68,Excellent
IRI,VOLTA,CE-448,29.7,1.61,Excellent
IRI,VOLTA,CE-448,29.72,1.82,Excellent
IRI,VOLTA,CE-448,29.74,2.75,Fair
IRI,VOLTA,CE-448,29.76,2.73,Fair
IRI,VOLTA,CE-448,29.78,1.74,Excellent
IRI,VOLTA,CE-448,29.8,1.05,Excellent
IRI,VOLTA,CE-448,29.82,2.14,Good
IRI,VOLTA,CE-448,29.84,1.27,Excellent
IRI,VOLTA,CE-448,29.86,1.35,Excellent
IRI,VOLTA,CE-448,29.88,1.5,Excellent
IRI,VOLTA,CE-448,29.9,1.74,Excellent
IRI,VOLTA,CE-448,29.92,1.46,Excellent
IRI,VOLTA,CE-448,29.94,1.67,Excellent
IRI,VOLTA,CE-448,29.96,1.3,Excellent
IRI,VOLTA,CE-448,29.98,1.31,Excellent
IRI,VOLTA,CE-448,30.0,2.09,Good
IRI,VOLTA,CE-448,30.02,1.82,Excellent
IRI,VOLTA,CE-448,30.04,1.73,Excellent
IRI,VOLTA,CE-448,30.06,2.18,Good
IRI,VOLTA,CE-448,30.08,1.71,Excellent
IRI,VOLTA,CE-448,30.1,1.6,Excellent
IRI,VOLTA,CE-448,30.12,2.08,Good
IRI,VOLTA,CE-448,30.14,2.24,Good
IRI,VOLTA,CE-448,30.16,3.63,Poor
IRI,VOLTA,CE-448,30.18,2.74,Fair
IRI,VOLTA,CE-448,30.2,2.15,Good
IRI,VOLTA,CE-448,30.22,1.73,Excellent
IRI,VOLTA,CE-448,30.24,1.56,Excellent
IRI,VOLTA,CE-448,30.26,1.92,Excellent
IRI,VOLTA,CE-448,30.28,1.51,Excellent
IRI,VOLTA,CE-448,30.3,2.55,Good
IRI,VOLTA,CE-448,30.32,2.2,Good
IRI,VOLTA,CE-448,30.34,2.25,Good
IRI,VOLTA,CE-448,30.36,1.55,Excellent
IRI,VOLTA,CE-448,30.38,2.81,Fair
IRI,VOLTA,CE-448,30.4,2.41,Good
IRI,VOLTA,CE-448,30.42,3.11,Fair
IRI,VOLTA,CE-448,30.44,1.56,Excellent
IRI,VOLTA,CE-448,30.46,1.97,Excellent
IRI,VOLTA,CE-448,30.48,1.95,Excellent
IRI,VOLTA,CE-448,30.5,2.68,Good
IRI,VOLTA,CE-448,30.52,2.95,Fair
IRI,VOLTA,CE-448,30.54,1.74,Excellent
IRI,VOLTA,CE-448,30.56,1.98,Excellent
IRI,VOLTA,CE-448,30.58,1.96,Excellent
IRI,VOLTA,CE-448,30.6,1.48,Excellent
IRI,VOLTA,CE-448,30.62,1.03,Excellent
IRI,VOLTA,CE-448,30.64,1.7,Excellent
IRI,VOLTA,CE-448,30.66,2.04,Good
IRI,VOLTA,CE-448,30.68,2.47,Good
IRI,VOLTA,CE-448,30.7,1.86,Excellent
IRI,VOLTA,CE-448,30.72,1.98,Excellent
IRI,VOLTA,CE-448,30.74,2.57,Good
IRI,VOLTA,CE-448,30.76,3.01,Fair
IRI,VOLTA,CE-448,30.78,2.29,Good
IRI,VOLTA,CE-448,30.8,2.15,Good
IRI,VOLTA,CE-448,30.82,2.06,Good
IRI,VOLTA,CE-448,30.84,2.0,Excellent
IRI,VOLTA,CE-448,30.86,3.19,Fair
IRI,VOLTA,CE-448,30.88,3.16,Fair
IRI,VOLTA,CE-448,30.9,5.25,Poor
IRI,VOLTA,CE-448,30.92,2.02,Good
IRI,VOLTA,CE-448,30.94,3.09,Fair
IRI,VOLTA,CE-448,30.96,2.48,Good
IRI,VOLTA,CE-448,30.98,2.07,Good
IRI,VOLTA,CE-448,31.0,2.04,Good
IRI,VOLTA,CE-448,31.02,2.2,Good
IRI,VOLTA,CE-448,31.04,2.89,Fair
IRI,VOLTA,CE-448,31.06,2.1,Good
IRI,VOLTA,CE-448,31.08,3.4,Fair
IRI,VOLTA,CE-448,31.1,2.65,Good
IRI,VOLTA,CE-448,31.12,2.28,Good
IRI,VOLTA,CE-448,31.14,1.82,Excellent
IRI,VOLTA,CE-448,31.16,2.39,Good
IRI,VOLTA,CE-448,31.18,1.59,Excellent
IRI,VOLTA,CE-448,31.2,1.62,Excellent
IRI,VOLTA,CE-448,31.22,1.73,Excellent
IRI,VOLTA,CE-448,31.24,2.07,Good
IRI,VOLTA,CE-448,31.26,2.3,Good
IRI,VOLTA,CE-448,31.28,1.42,Excellent
IRI,VOLTA,CE-448,31.3,1.97,Excellent
IRI,VOLTA,CE-448,31.32,1.62,Excellent
IRI,VOLTA,CE-448,31.34,1.91,Excellent
IRI,VOLTA,CE-448,31.36,1.56,Excellent
IRI,VOLTA,CE-448,31.38,2.26,Good
IRI,VOLTA,CE-448,31.4,2.19,Good
IRI,VOLTA,CE-448,31.42,1.98,Excellent
IRI,VOLTA,CE-448,31.44,2.44,Good
IRI,VOLTA,CE-448,31.46,2.51,Good
IRI,VOLTA,CE-448,31.48,1.69,Excellent
IRI,VOLTA,CE-448,31.5,1.99,Excellent
IRI,VOLTA,CE-448,31.52,2.69,Good
IRI,VOLTA,CE-448,31.54,3.33,Fair
IRI,VOLTA,CE-448,31.56,3.15,Fair
IRI,VOLTA,CE-448,31.58,2.63,Good
IRI,VOLTA,CE-448,31.6,2.89,Fair
IRI,VOLTA,CE-448,31.62,4.87,Poor
IRI,VOLTA,CE-448,31.64,1.57,Excellent
IRI,VOLTA,CE-448,31.66,2.34,Good
IRI,VOLTA,CE-448,31.68,2.4,Good
IRI,VOLTA,CE-448,31.7,2.0,Excellent
IRI,VOLTA,CE-448,31.72,2.71,Fair
IRI,VOLTA,CE-448,31.74,2.56,Good
IRI,VOLTA,CE-448,31.76,2.04,Good
IRI,VOLTA,CE-448,31.78,1.96,Excellent
IRI,VOLTA,CE-448,31.8,1.76,Excellent
IRI,VOLTA,CE-448,31.82,2.42,Good
IRI,VOLTA,CE-448,31.84,2.32,Good
IRI,VOLTA,CE-448,31.86,1.77,Excellent
IRI,VOLTA,CE-448,31.88,2.44,Good
IRI,VOLTA,CE-448,31.9,1.95,Excellent
IRI,VOLTA,CE-448,31.92,1.7,Excellent
IRI,VOLTA,CE-448,31.94,2.62,Good
IRI,VOLTA,CE-448,31.96,3.47,Fair
IRI,VOLTA,CE-448,31.98,3.96,Poor
IRI,VOLTA,CE-448,32.0,3.17,Fair
IRI,VOLTA,CE-448,32.02,1.77,Excellent
IRI,VOLTA,CE-448,32.04,2.05,Good
IRI,VOLTA,CE-448,32.06,2.75,Fair
IRI,VOLTA,CE-448,32.08,2.79,Fair
IRI,VOLTA,CE-448,32.1,2.21,Good
IRI,VOLTA,CE-448,32.12,2.62,Good
IRI,VOLTA,CE-448,32.14,2.86,Fair
IRI,VOLTA,CE-448,32.16,2.98,Fair
IRI,VOLTA,CE-448,32.18,3.27,Fair
IRI,VOLTA,CE-448,32.2,3.83,Poor
IRI,VOLTA,CE-448,32.22,3.06,Fair
IRI,VOLTA,CE-448,32.24,2.59,Good
IRI,VOLTA,CE-448,32.26,4.98,Poor
IRI,VOLTA,CE-448,32.28,3.29,Fair
IRI,VOLTA,CE-448,32.3,3.27,Fair
IRI,VOLTA,CE-448,32.32,1.77,Excellent
IRI,VOLTA,CE-448,32.34,1.75,Excellent
IRI,VOLTA,CE-448,32.36,1.69,Excellent
IRI,VOLTA,CE-448,32.38,1.79,Excellent
IRI,VOLTA,CE-448,32.4,1.76,Excellent
IRI,VOLTA,CE-448,32.42,1.66,Excellent
IRI,VOLTA,CE-448,32.44,2.25,Good
IRI,VOLTA,CE-448,32.46,1.63,Excellent
IRI,VOLTA,CE-448,32.48,2.09,Good
IRI,VOLTA,CE-448,32.5,1.4,Excellent
IRI,VOLTA,CE-448,32.52,1.72,Excellent
IRI,VOLTA,CE-448,32.54,2.11,Good
IRI,VOLTA,CE-448,32.56,2.26,Good
IRI,VOLTA,CE-448,32.58,1.91,Excellent
IRI,VOLTA,CE-448,32.6,1.78,Excellent
IRI,VOLTA,CE-448,32.62,2.13,Good
IRI,VOLTA,CE-448,32.64,2.13,Good
IRI,VOLTA,CE-448,32.66,2.32,Good
IRI,VOLTA,CE-448,32.68,3.02,Fair
IRI,VOLTA,CE-448,32.7,3.84,Poor
IRI,VOLTA,CE-448,32.72,2.92,Fair
IRI,VOLTA,CE-448,32.74,4.22,Poor
IRI,VOLTA,CE-448,32.76,2.24,Good
IRI,VOLTA,CE-448,32.78,2.69,Good
IRI,VOLTA,CE-448,32.8,2.56,Good
IRI,VOLTA,CE-448,32.82,3.05,Fair
IRI,VOLTA,CE-448,32.84,2.23,Good
IRI,VOLTA,CE-448,32.86,2.74,Fair
IRI,VOLTA,CE-448,32.88,2.57,Good
IRI,VOLTA,CE-448,32.9,2.25,Good
IRI,VOLTA,CE-448,32.92,2.1,Good
IRI,VOLTA,CE-448,32.94,2.52,Good
IRI,VOLTA,CE-448,32.96,2.39,Good
IRI,VOLTA,CE-448,32.98,2.43,Good
IRI,VOLTA,CE-448,33.0,2.05,Good
IRI,VOLTA,CE-448,33.02,1.65,Excellent
IRI,VOLTA,CE-448,33.04,2.54,Good
IRI,VOLTA,CE-448,33.06,3.67,Poor
IRI,VOLTA,CE-448,33.08,3.95,Poor
IRI,VOLTA,CE-448,33.1,3.08,Fair
IRI,VOLTA,CE-448,33.12,1.42,Excellent
IRI,VOLTA,CE-448,33.14,2.04,Good
IRI,VOLTA,CE-448,33.16,3.35,Fair
IRI,VOLTA,CE-448,33.18,2.31,Good
IRI,VOLTA,CE-448,33.2,2.78,Fair
IRI,VOLTA,CE-448,33.22,1.64,Excellent
IRI,VOLTA,CE-448,33.24,2.07,Good
IRI,VOLTA,CE-448,33.26,2.39,Good
IRI,VOLTA,CE-448,33.28,1.84,Excellent
IRI,VOLTA,CE-448,33.3,2.38,Good
IRI,VOLTA,CE-448,33.32,1.7,Excellent
IRI,VOLTA,CE-448,33.34,2.14,Good
IRI,VOLTA,CE-448,33.36,1.85,Excellent
IRI,VOLTA,CE-448,33.38,1.89,Excellent
IRI,VOLTA,CE-448,33.4,2.69,Good
IRI,VOLTA,CE-448,33.42,2.64,Good
IRI,VOLTA,CE-448,33.44,1.85,Excellent
IRI,VOLTA,CE-448,33.46,2.51,Good
IRI,VOLTA,CE-448,33.48,1.88,Excellent
IRI,VOLTA,CE-448,33.5,2.47,Good
IRI,VOLTA,CE-448,33.52,1.52,Excellent
IRI,VOLTA,CE-448,33.54,2.24,Good
IRI,VOLTA,CE-448,33.56,2.82,Fair
IRI,VOLTA,CE-448,33.58,3.6,Poor
IRI,VOLTA,CE-448,33.6,1.77,Excellent
IRI,VOLTA,CE-448,33.62,1.67,Excellent
IRI,VOLTA,CE-448,33.64,2.51,Good
IRI,VOLTA,CE-448,33.66,3.04,Fair
IRI,VOLTA,CE-448,33.68,2.46,Good
IRI,VOLTA,CE-448,33.7,1.85,Excellent
IRI,VOLTA,CE-448,33.72,2.02,Good
IRI,VOLTA,CE-448,33.74,2.79,Fair
IRI,VOLTA,CE-448,33.76,1.95,Excellent
IRI,VOLTA,CE-448,33.78,2.33,Good
IRI,VOLTA,CE-448,33.8,3.28,Fair
IRI,VOLTA,CE-448,33.82,2.23,Good
IRI,VOLTA,CE-448,33.84,3.93,Poor
IRI,VOLTA,CE-448,33.86,3.89,Poor
IRI,VOLTA,CE-448,33.88,2.55,Good
IRI,VOLTA,CE-448,33.9,2.24,Good
IRI,VOLTA,CE-448,33.92,2.63,Good
IRI,VOLTA,CE-448,33.94,1.68,Excellent
IRI,VOLTA,CE-448,33.96,1.92,Excellent
IRI,VOLTA,CE-448,33.98,1.55,Excellent
IRI,VOLTA,CE-448,34.0,1.39,Excellent
IRI,VOLTA,CE-448,34.02,2.08,Good
IRI,VOLTA,CE-448,34.04,1.95,Excellent
IRI,VOLTA,CE-448,34.06,2.52,Good
IRI,VOLTA,CE-448,34.08,3.04,Fair
IRI,VOLTA,CE-448,34.1,2.49,Good
IRI,VOLTA,CE-448,34.12,2.56,Good
IRI,VOLTA,CE-448,34.14,2.89,Fair
IRI,VOLTA,CE-448,34.16,2.96,Fair
IRI,VOLTA,CE-448,34.18,2.1,Good
IRI,VOLTA,CE-448,34.2,1.54,Excellent
IRI,VOLTA,CE-448,34.22,2.47,Good
IRI,VOLTA,CE-448,34.24,2.08,Good
IRI,VOLTA,CE-448,34.26,1.62,Excellent
IRI,VOLTA,CE-448,34.28,1.06,Excellent
IRI,VOLTA,CE-448,34.3,1.8,Excellent
IRI,VOLTA,CE-448,34.32,1.92,Excellent
IRI,VOLTA,CE-448,34.34,1.54,Excellent
IRI,VOLTA,CE-448,34.36,2.53,Good
IRI,VOLTA,CE-448,34.38,2.71,Fair
IRI,VOLTA,CE-448,34.4,1.83,Excellent
IRI,VOLTA,CE-448,34.42,1.82,Excellent
IRI,VOLTA,CE-448,34.44,1.53,Excellent
IRI,VOLTA,CE-448,34.46,1.59,Excellent
IRI,VOLTA,CE-448,34.48,1.37,Excellent
IRI,VOLTA,CE-448,34.5,2.36,Good
IRI,VOLTA,CE-448,34.52,1.71,Excellent
IRI,VOLTA,CE-448,34.54,1.97,Excellent
IRI,VOLTA,CE-448,34.56,2.25,Good
IRI,VOLTA,CE-448,34.58,2.29,Good
IRI,VOLTA,CE-448,34.6,1.94,Excellent
IRI,VOLTA,CE-448,34.62,3.61,Poor
IRI,VOLTA,CE-448,34.64,5.29,Poor
IRI,VOLTA,CE-448,34.66,1.6,Excellent
IRI,VOLTA,CE-448,34.68,2.21,Good
IRI,VOLTA,CE-448,34.7,2.6,Good
IRI,VOLTA,CE-448,34.72,2.14,Good
IRI,VOLTA,CE-448,34.74,2.02,Good
IRI,VOLTA,CE-448,34.76,1.55,Excellent
IRI,VOLTA,CE-448,34.78,1.89,Excellent
IRI,VOLTA,CE-448,34.8,2.0,Excellent
IRI,VOLTA,CE-448,34.82,1.77,Excellent
IRI,VOLTA,CE-448,34.84,1.9,Excellent
IRI,VOLTA,CE-448,34.86,1.9,Excellent
IRI,VOLTA,CE-448,34.88,3.67,Poor
IRI,VOLTA,CE-448,34.9,2.72,Fair
IRI,VOLTA,CE-448,34.92,1.92,Excellent
IRI,VOLTA,CE-448,34.94,1.85,Excellent
IRI,VOLTA,CE-448,34.96,1.75,Excellent
IRI,VOLTA,CE-448,34.98,2.67,Good
IRI,VOLTA,CE-448,35.0,2.84,Fair
IRI,VOLTA,CE-448,35.02,2.68,Good
IRI,VOLTA,CE-448,35.04,2.41,Good
IRI,VOLTA,CE-448,35.06,2.1,Good
IRI,VOLTA,CE-448,35.08,1.67,Excellent
IRI,VOLTA,CE-448,35.1,2.19,Good
IRI,VOLTA,CE-448,35.12,2.05,Good
IRI,VOLTA,CE-448,35.14,2.39,Good
IRI,VOLTA,CE-448,35.16,1.88,Excellent
IRI,VOLTA,CE-448,35.18,1.8,Excellent
IRI,VOLTA,CE-448,35.2,2.12,Good
IRI,VOLTA,CE-448,35.22,1.37,Excellent
IRI,VOLTA,CE-448,35.24,2.15,Good
IRI,VOLTA,CE-448,35.26,1.44,Excellent
IRI,VOLTA,CE-448,35.28,1.91,Excellent
IRI,VOLTA,CE-448,35.3,1.83,Excellent
IRI,VOLTA,CE-448,35.32,2.44,Good
IRI,VOLTA,CE-448,35.34,2.44,Good
IRI,VOLTA,CE-448,35.36,2.57,Good
IRI,VOLTA,CE-448,35.38,2.05,Good
IRI,VOLTA,CE-448,35.4,2.59,Good
IRI,VOLTA,CE-448,35.42,2.42,Good
IRI,VOLTA,CE-448,35.44,2.2,Good
IRI,VOLTA,CE-448,35.46,2.2,Good
IRI,VOLTA,CE-448,35.48,2.35,Good
IRI,VOLTA,CE-448,35.5,2.55,Good
IRI,VOLTA,CE-448,35.52,2.39,Good
IRI,VOLTA,CE-448,35.54,2.67,Good
IRI,VOLTA,CE-448,35.56,1.88,Excellent
IRI,VOLTA,CE-448,35.58,1.81,Excellent
IRI,VOLTA,CE-448,35.6,1.73,Excellent
IRI,VOLTA,CE-448,35.62,2.11,Good
IRI,VOLTA,CE-448,35.64,3.96,Poor
IRI,VOLTA,CE-448,35.66,1.7,Excellent
IRI,VOLTA,CE-448,35.68,2.68,Good
IRI,VOLTA,CE-448,35.7,2.46,Good
IRI,VOLTA,CE-448,35.72,1.64,Excellent
IRI,VOLTA,CE-448,35.74,1.83,Excellent
IRI,VOLTA,CE-448,35.76,1.97,Excellent
IRI,VOLTA,CE-448,35.78,3.3,Fair
IRI,VOLTA,CE-448,35.8,1.48,Excellent
IRI,VOLTA,CE-448,35.82,2.89,Fair
IRI,VOLTA,CE-448,35.84,3.7,Poor
IRI,VOLTA,CE-448,35.86,1.65,Excellent
IRI,VOLTA,CE-448,35.88,1.6,Excellent
IRI,VOLTA,CE-448,35.9,1.87,Excellent
IRI,VOLTA,CE-448,35.92,1.44,Excellent
IRI,VOLTA,CE-448,35.94,2.39,Good
IRI,VOLTA,CE-448,35.96,2.18,Good
IRI,VOLTA,CE-448,35.98,2.03,Good
IRI,VOLTA,CE-448,36.0,2.57,Good
IRI,VOLTA,CE-448,36.02,2.62,Good
IRI,VOLTA,CE-448,36.04,2.89,Fair
IRI,VOLTA,CE-448,36.06,1.64,Excellent
IRI,VOLTA,CE-448,36.08,2.17,Good
IRI,VOLTA,CE-448,36.1,3.83,Poor
IRI,VOLTA,CE-448,36.12,3.31,Fair
IRI,VOLTA,CE-448,36.14,2.1,Good
IRI,VOLTA,CE-448,36.16,3.55,Poor
IRI,VOLTA,CE-448,36.18,1.16,Excellent
IRI,VOLTA,CE-448,36.2,1.85,Excellent
IRI,VOLTA,CE-448,36.22,1.6,Excellent
IRI,VOLTA,CE-448,36.24,1.8,Excellent
IRI,VOLTA,CE-448,36.26,1.85,Excellent
IRI,VOLTA,CE-448,36.28,1.75,Excellent
IRI,VOLTA,CE-448,36.3,2.17,Good
IRI,VOLTA,CE-448,36.32,4.97,Poor
IRI,VOLTA,CE-448,36.34,4.35,Poor
IRI,VOLTA,CE-448,36.36,5.17,Poor
IRI,VOLTA,CE-448,36.38,1.47,Excellent
IRI,VOLTA,CE-448,36.4,2.27,Good
IRI,VOLTA,CE-448,36.42,1.93,Excellent
IRI,VOLTA,CE-448,36.44,1.95,Excellent
IRI,VOLTA,CE-448,36.46,1.66,Excellent
IRI,VOLTA,CE-448,36.48,1.86,Excellent
IRI,VOLTA,CE-448,36.5,1.51,Excellent
IRI,VOLTA,CE-448,36.52,1.9,Excellent
IRI,VOLTA,CE-448,36.54,1.69,Excellent
IRI,VOLTA,CE-448,36.56,2.52,Good
IRI,VOLTA,CE-448,36.58,1.59,Excellent
IRI,VOLTA,CE-448,36.6,1.57,Excellent
IRI,VOLTA,CE-448,36.62,1.57,Excellent
IRI,VOLTA,CE-448,36.64,2.21,Good
IRI,VOLTA,CE-448,36.66,1.98,Excellent
IRI,VOLTA,CE-448,36.68,2.47,Good
IRI,VOLTA,CE-448,36.7,1.66,Excellent
IRI,VOLTA,CE-448,36.72,1.93,Excellent
IRI,VOLTA,CE-448,36.74,2.22,Good
IRI,VOLTA,CE-448,36.76,2.28,Good
IRI,VOLTA,CE-448,36.78,1.85,Excellent
IRI,VOLTA,CE-448,36.8,1.85,Excellent
IRI,VOLTA,CE-448,36.82,1.78,Excellent
IRI,VOLTA,CE-448,36.84,2.03,Good
IRI,VOLTA,CE-448,36.86,2.39,Good
IRI,VOLTA,CE-448,36.88,1.86,Excellent
IRI,VOLTA,CE-448,36.9,2.22,Good
IRI,VOLTA,CE-448,36.92,2.65,Good
IRI,VOLTA,CE-448,36.94,2.73,Fair
IRI,VOLTA,CE-448,36.96,3.15,Fair
IRI,VOLTA,CE-448,36.98,2.18,Good
IRI,VOLTA,CE-448,37.0,2.88,Fair
IRI,VOLTA,CE-448,37.02,2.54,Good
IRI,VOLTA,CE-448,37.04,2.3,Good
IRI,VOLTA,CE-448,37.06,2.92,Fair
IRI,VOLTA,CE-448,37.08,2.92,Fair
IRI,VOLTA,CE-448,37.1,1.73,Excellent
IRI,VOLTA,CE-448,37.12,2.92,Fair
IRI,VOLTA,CE-448,37.14,2.97,Fair
IRI,VOLTA,CE-448,37.16,2.2,Good
IRI,VOLTA,CE-448,37.18,3.01,Fair
IRI,VOLTA,CE-448,37.2,2.66,Good
IRI,VOLTA,CE-448,37.22,2.91,Fair
IRI,VOLTA,CE-448,37.24,1.55,Excellent
IRI,VOLTA,CE-448,37.26,2.37,Good
IRI,VOLTA,CE-448,37.28,2.13,Good
IRI,VOLTA,CE-448,37.3,2.34,Good
IRI,VOLTA,CE-448,37.32,2.43,Good
IRI,VOLTA,CE-448,37.34,7.69,Very Poor
IRI,VOLTA,CE-448,37.36,1.94,Excellent
IRI,VOLTA,CE-448,37.38,2.65,Good
IRI,VOLTA,CE-448,37.4,2.36,Good
IRI,VOLTA,CE-448,37.42,1.98,Excellent
IRI,VOLTA,CE-448,37.44,1.49,Excellent
IRI,VOLTA,CE-448,37.46,1.24,Excellent
IRI,VOLTA,CE-448,37.48,1.89,Excellent
IRI,VOLTA,CE-448,37.5,1.53,Excellent
IRI,VOLTA,CE-448,37.52,1.57,Excellent
IRI,VOLTA,CE-448,37.54,1.73,Excellent
IRI,VOLTA,CE-448,37.56,2.86,Fair
IRI,VOLTA,CE-448,37.58,2.12,Good
IRI,VOLTA,CE-448,37.6,1.49,Excellent
IRI,VOLTA,CE-448,37.62,2.15,Good
IRI,VOLTA,CE-448,37.64,2.27,Good
IRI,VOLTA,CE-448,37.66,2.36,Good
IRI,VOLTA,CE-448,37.68,1.88,Excellent
IRI,VOLTA,CE-448,37.7,2.22,Good
IRI,VOLTA,CE-448,37.72,3.01,Fair
IRI,VOLTA,CE-448,37.74,2.72,Fair
IRI,VOLTA,CE-448,37.76,1.96,Excellent
IRI,VOLTA,CE-448,37.78,1.72,Excellent
IRI,VOLTA,CE-448,37.8,2.6,Good
IRI,VOLTA,CE-448,37.82,2.61,Good
IRI,VOLTA,CE-448,37.84,2.12,Good
IRI,VOLTA,CE-448,37.86,2.85,Fair
IRI,VOLTA,CE-448,37.88,2.81,Fair
IRI,VOLTA,CE-448,37.9,2.21,Good
IRI,VOLTA,CE-448,37.92,3.01,Fair
IRI,VOLTA,CE-448,37.94,2.67,Good
IRI,VOLTA,CE-448,37.96,1.51,Excellent
IRI,VOLTA,CE-448,37.98,2.53,Good
IRI,VOLTA,CE-448,38.0,2.19,Good
IRI,VOLTA,CE-448,38.02,2.95,Fair
IRI,VOLTA,CE-448,38.04,2.98,Fair
IRI,VOLTA,CE-448,38.06,2.36,Good
IRI,VOLTA,CE-448,38.08,2.83,Fair
IRI,VOLTA,CE-448,38.1,2.88,Fair
IRI,VOLTA,CE-448,38.12,2.66,Good
IRI,VOLTA,CE-448,38.14,2.44,Good
IRI,VOLTA,CE-448,38.16,3.03,Fair
IRI,VOLTA,CE-448,38.18,2.72,Fair
IRI,VOLTA,CE-448,38.2,1.72,Excellent
